"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=labechiida"
"Access Time","Fri 2026-01-02 02:56:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","labechiida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0173"
"Records Found","623"
"Records Returned","623"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"251198","occ","","","24450","Aulacera (Beatricea) sp.","genus","3351","species not entered","Aulacera","genus","3351","Ashgill","","449.5","443.1","6866"
"251206","occ","","","24451","Aulacera (Beatricea) sp.","genus","3351","species not entered","Aulacera","genus","3351","Ashgill","","449.5","443.1","6866"
"251208","occ","","","24452","Aulacera (Beatricea) undulata","species","328907","variant of","Aulacera undulata","species","328907","Ashgill","","449.5","443.1","6866"
"255164","occ","","","24773","Labechia venusta","genus","3395","species not entered","Labechia","genus","3395","Llandovery","","443.1","432.9","6753"
"261638","occ","","","25262","Labechia palliseri","species","132039","","Labechia palliseri","species","132039","Middle Famennian","","368.5","365.2","7081"
"261639","occ","","","25262","Stylostroma sinense","genus","3445","species not entered","Stylostroma","genus","3445","Middle Famennian","","368.5","365.2","7081"
"263686","occ","","","25508","cf. Aulacera sp.","genus","3351","","Aulacera","genus","3351","Late Ordovician","","458.2","443.1","7121"
"266731","occ","","","25642","Rosenella dentata","species","333331","","Rosenella dentata","species","333331","Gorstian","","426.7","425","7152"
"273333","occ","","","26172","Cryptophragmus sp.","genus","3365","","Cryptophragmus","genus","3365","Blackriveran","","457.3","449.6","7251"
"273334","occ","","","26172","Cryptophragmus cf. gracilis","genus","3365","species not entered","Cryptophragmus","genus","3365","Blackriveran","","457.3","449.6","7251"
"273348","occ","","","26174","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Turinian","","457.3","453.8","7251"
"273399","occ","","","26175","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Turinian","","457.3","453.8","7251"
"273578","occ","","","26188","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Turinian","","457.3","453.8","7251"
"273613","occ","","","26191","Stromatocerium cf. rugosum","species","328898","","Stromatocerium rugosum","species","328898","Turinian","","457.3","453.8","7251"
"273643","occ","","","26192","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Kirkfieldian","","457.3","449.6","7251"
"275918","occ","","","26304","Stromatocerium huronense","species","327180","","Stromatocerium huronense","species","327180","Ashgill","","449.5","443.1","7251"
"276158","occ","","","26317","Beatricea nodulifera","genus","159451","species not entered","Aulacera","genus","3351","Richmondian","","449.6","445.5","7267"
"276330","occ","","","26331","Beatricea nodulifera","genus","159451","species not entered","Aulacera","genus","3351","Ashgill","","449.5","443.1","7267"
"276331","occ","","","26331","? Beatricea sp.","genus","159451","species not entered","Aulacera","genus","3351","Ashgill","","449.5","443.1","7267"
"279941","occ","","","26745","Labechia cf. conferta","species","328841","","Labechia conferta","species","328840","Telychian","Wenlock","438.6","426.7","7270"
"285406","occ","","","27111","Labechia huronensis","species","328843","","Labechia huronensis","species","328843","Trentonian","Edenian","457.3","450.2","7507"
"285407","occ","","","27112","Cystostroma sp.","genus","3368","","Cystostroma","genus","3368","Richmondian","","449.6","445.5","7507"
"285414","occ","","","27115","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Late Ordovician","","458.2","443.1","7507"
"285447","occ","","","27118","Cystostroma sp.","genus","3368","","Cystostroma","genus","3368","Trentonian","Edenian","457.3","450.2","7507"
"285464","occ","","","27122","Cystostroma sp.","genus","3368","","Cystostroma","genus","3368","Richmondian","","449.6","445.5","7507"
"285514","occ","","","27128","Beatricea nodulosa","species","405744","","Beatricea nodulosa","species","405744","Richmondian","","449.6","445.5","7507"
"285516","occ","","","27128","Beatricea cf. nodulifera","genus","159451","species not entered","Aulacera","genus","3351","Richmondian","","449.6","445.5","7507"
"285517","occ","","","27128","Beatricea intermedia","genus","159451","species not entered","Aulacera","genus","3351","Richmondian","","449.6","445.5","7507"
"285519","occ","","","27130","Beatricea regularis","genus","159451","species not entered","Aulacera","genus","3351","Gamachian","","445.5","443.1","7507"
"285525","occ","","","27131","Labechia ohioensis","genus","3395","species not entered","Labechia","genus","3395","Middle Ordovician","Late Ordovician","471.3","443.1","7507"
"285526","occ","","","27131","Stromatocerium huronense","species","327180","","Stromatocerium huronense","species","327180","Middle Ordovician","Late Ordovician","471.3","443.1","7507"
"285527","occ","","","27132","Cystostroma spp.","genus","3368","","Cystostroma","genus","3368","Trentonian","Edenian","457.3","450.2","7507"
"285907","occ","","","27188","Cystostroma <sp. 2>","genus","3368","","Cystostroma","genus","3368","Edenian","","451","450.2","7507"
"285908","occ","","","27189","Stromatocerium <sp. 1>","genus","3440","","Stromatocerium","genus","3440","Maysvillian","","450.2","449.6","7507"
"285911","occ","","","27192","Labechia huronensis","species","328843","","Labechia huronensis","species","328843","Katian","","452.8","445.2","7507"
"285912","occ","","","27193","Beatricea cf. nodulifera","genus","159451","species not entered","Aulacera","genus","3351","Richmondian","","449.6","445.5","7507"
"285913","occ","","","27194","? Cystostroma sp.","genus","3368","","Cystostroma","genus","3368","Richmondian","","449.6","445.5","7507"
"286012","occ","","","27214","Labechia huronensis","species","328843","","Labechia huronensis","species","328843","Edenian","","451","450.2","7507"
"286014","occ","","","27215","? Pachystylostroma copelandi n. sp.","species","328903","","Pachystylostroma copelandi","species","328903","Edenian","","451","450.2","7507"
"286015","occ","","","27216","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Blackriveran","","457.3","449.6","7507"
"286016","occ","","","27216","? Cryptophragmus rochensis","genus","3365","species not entered","Cryptophragmus","genus","3365","Blackriveran","","457.3","449.6","7507"
"286017","occ","","","27216","Dermatostroma ottawaense","genus","3371","species not entered","Dermatostroma","genus","3371","Blackriveran","","457.3","449.6","7507"
"286018","occ","","","27217","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Blackriveran","Trentonian","457.3","449.6","7507"
"286019","occ","","","27217","Stromatocerium tumidum","genus","3440","species not entered","Stromatocerium","genus","3440","Blackriveran","Trentonian","457.3","449.6","7507"
"286020","occ","","","27217","Labechia antiqua","genus","3395","species not entered","Labechia","genus","3395","Blackriveran","Trentonian","457.3","449.6","7507"
"286021","occ","","","27217","Labechia subcylindrica","genus","3395","species not entered","Labechia","genus","3395","Blackriveran","Trentonian","457.3","449.6","7507"
"286022","occ","","","27217","Stromatocerium canadense","species","328900","recombined as","Cystistroma canadense","species","328900","Blackriveran","Trentonian","457.3","449.6","7507"
"286023","occ","","","27218","Cryptophragmus sp.","genus","3365","","Cryptophragmus","genus","3365","Ordovician","","486.85","443.1","7507"
"286024","occ","","","27219","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Chazyan","Blackriveran","471.3","449.6","7507"
"286025","occ","","","27220","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Chazyan","Blackriveran","471.3","449.6","7507"
"286026","occ","","","27221","? Pachystylostroma miriamae n. sp.","species","328904","","Pachystylostroma miriamae","species","328904","Chazyan","Blackriveran","471.3","449.6","7507"
"286027","occ","","","27222","? Pachystylostroma miriamae n. sp.","species","328904","","Pachystylostroma miriamae","species","328904","Chazyan","Blackriveran","471.3","449.6","7507"
"286080","occ","","","27229","Cystistroma canadense","species","328899","","Cystistroma canadense","species","328900","Trentonian","","457.3","449.6","7507"
"286081","occ","","","27230","Cystistroma canadense","species","328899","","Cystistroma canadense","species","328900","Trentonian","","457.3","449.6","7507"
"286082","occ","","","27231","Labechia cf. prima","species","328842","","Labechia prima","species","328842","Katian","","452.8","445.2","7507"
"286083","occ","","","27231","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Katian","","452.8","445.2","7507"
"286084","occ","","","27232","Stromatocerium canadense","species","328900","recombined as","Cystistroma canadense","species","328900","Middle Ordovician","Late Ordovician","471.3","443.1","7507"
"286085","occ","","","27232","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Middle Ordovician","Late Ordovician","471.3","443.1","7507"
"286086","occ","","","27232","Rosenella cumingsi","genus","3429","species not entered","Rosenella","genus","3429","Middle Ordovician","Late Ordovician","471.3","443.1","7507"
"286087","occ","","","27233","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Blackriveran","Trentonian","457.3","449.6","7507"
"286088","occ","","","27234","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Blackriveran","Trentonian","457.3","449.6","7507"
"286089","occ","","","27235","Cystistroma canadense","species","328899","","Cystistroma canadense","species","328900","Shermanian","Edenian","457.3","450.2","7507"
"286090","occ","","","27235","? Cystostroma sp.","genus","3368","","Cystostroma","genus","3368","Shermanian","Edenian","457.3","450.2","7507"
"286091","occ","","","27235","? Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Shermanian","Edenian","457.3","450.2","7507"
"286096","occ","","","27237","Labechia prima","species","328842","","Labechia prima","species","328842","Darriwilian","","469.4","458.2","7507"
"286098","occ","","","27238","Beatricea nodulosa","species","405744","","Beatricea nodulosa","species","405744","Edenian","Richmondian","451","445.5","7507"
"286099","occ","","","27238","Beatricea nodulifera","genus","159451","species not entered","Aulacera","genus","3351","Edenian","Richmondian","451","445.5","7507"
"286100","occ","","","27238","Aulacera radiata","species","328911","","Aulacera radiata","species","328911","Edenian","Richmondian","451","445.5","7507"
"286101","occ","","","27239","Aulacera undulata","species","328907","","Aulacera undulata","species","328907","Edenian","Richmondian","451","445.5","7507"
"286102","occ","","","27239","Aulacera nodulosa","species","328908","","Aulacera nodulosa","species","328908","Edenian","Richmondian","451","445.5","7507"
"286103","occ","","","27239","Aulacera cylindrica","species","328910","","Aulacera cylindrica","species","328910","Edenian","Richmondian","451","445.5","7507"
"286104","occ","","","27240","Aulacera undulata","species","328907","","Aulacera undulata","species","328907","Gamachian","","445.5","443.1","7507"
"286105","occ","","","27240","Aulacera nodulifera","species","328909","","Aulacera nodulifera","species","328909","Gamachian","","445.5","443.1","7507"
"286106","occ","","","27240","Aulacera radiata","species","328911","","Aulacera radiata","species","328911","Gamachian","","445.5","443.1","7507"
"292377","occ","","","27835","Pachystylostroma cf. visbyense","genus","3408","species not entered","Pachystylostroma","genus","3408","Aeronian","","440.5","438.6","7624"
"345745","occ","","","32574","Stromatocerium pustulosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"345755","occ","","","32576","Stromatocerium pustulosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"345765","occ","","","32577","Stromatocerium pustulosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346144","occ","","","32614","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346145","occ","","","32614","Stromatocerium pustulosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346146","occ","","","32614","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"346170","occ","","","32615","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346171","occ","","","32615","Stromatocerium pustolosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346172","occ","","","32615","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"346198","occ","","","32617","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346199","occ","","","32617","Stromatocerium pustolosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346200","occ","","","32617","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"346224","occ","","","32618","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346225","occ","","","32618","Stromatocerium pustolosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346226","occ","","","32618","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"346250","occ","","","32619","Stromatocerium sp.","genus","3440","","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346251","occ","","","32619","Stromatocerium pustolosum","genus","3440","species not entered","Stromatocerium","genus","3440","Caradoc","","458.2","449.5","8741"
"346252","occ","","","32619","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"347480","occ","","","32823","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347481","occ","","","32823","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"347504","occ","","","32824","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347505","occ","","","32824","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"347528","occ","","","32825","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347529","occ","","","32825","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"347650","occ","","","32826","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347651","occ","","","32826","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"347679","occ","","","32832","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347680","occ","","","32832","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8741"
"347814","occ","","","32872","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347828","occ","","","32873","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347855","occ","","","32874","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347860","occ","","","32875","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"347890","occ","","","32879","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8741"
"361042","occ","","","34214","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361043","occ","","","34214","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361054","occ","","","34215","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361055","occ","","","34215","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361066","occ","","","34216","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361067","occ","","","34216","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361078","occ","","","34217","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361079","occ","","","34217","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361090","occ","","","34218","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361102","occ","","","34218","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361150","occ","","","34224","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361232","occ","","","34235","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361252","occ","","","34237","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361304","occ","","","34241","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361318","occ","","","34243","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361331","occ","","","34244","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361344","occ","","","34245","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361357","occ","","","34246","Stromatocerium rugosum","species","328898","","Stromatocerium rugosum","species","328898","Caradoc","","458.2","449.5","8880"
"361716","occ","","","34272","Dermatostroma sp.","genus","3371","","Dermatostroma","genus","3371","Caradoc","","458.2","449.5","8880"
"361750","occ","","","34273","Dermatostroma sp.","genus","3371","","Dermatostroma","genus","3371","Caradoc","","458.2","449.5","8880"
"361790","occ","","","34276","Dermatostroma sp.","genus","3371","","Dermatostroma","genus","3371","Caradoc","","458.2","449.5","8880"
"361800","occ","","","34277","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361826","occ","","","34279","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361849","occ","","","34281","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"361980","occ","","","34324","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"362047","occ","","","34326","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"362073","occ","","","34327","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"362098","occ","","","34328","Cryptophragmus antiquatus","species","376220","","Cryptophragmus antiquatus","species","376220","Caradoc","","458.2","449.5","8880"
"363167","occ","","","34406","Lophiostroma schmidtii","species","507093","","Lophiostroma schmidtii","species","507092","Ludfordian","","425","422.7","9056"
"363173","occ","","","34407","Lophiostroma schmidtii","species","507093","","Lophiostroma schmidtii","species","507092","Ludfordian","","425","422.7","9056"
"365808","occ","","","34648","Lophiostroma boletiformis","genus","3400","species not entered","Lophiostroma","genus","3400","Sevatian","","211.18","205.7","9166"
"367993","occ","","","34813","Cystostroma sp.","genus","3368","","Cystostroma","genus","3368","Maysvillian","","450.2","449.6","9295"
"367994","occ","","","34813","Beatricea sp.","genus","159451","species not entered","Aulacera","genus","3351","Maysvillian","","450.2","449.6","9295"
"368304","occ","","","34844","Pachystylostroma sp.","genus","3408","","Pachystylostroma","genus","3408","Soudleyan","Actonian","458.2","453","118"
"368305","occ","","","34844","Labechia sp.","genus","3395","","Labechia","genus","3395","Soudleyan","Actonian","458.2","453","118"
"393167","occ","","","37833","Aulacera cylindrica","species","328910","","Aulacera cylindrica","species","328910","Richmondian","","449.6","445.5","6800"
"393168","occ","","","37833","Aulacera plummeri","species","328906","","Aulacera plummeri","species","328906","Richmondian","","449.6","445.5","6800"
"393169","occ","","","37833","Stromatocerium huronense","species","327180","","Stromatocerium huronense","species","327180","Richmondian","","449.6","445.5","6800"
"408730","occ","","","39336","Labechia cumularis","genus","3395","species not entered","Labechia","genus","3395","Frasnian","Famennian","382.31","358.86","10576"
"408743","occ","","","39341","Labechia cumularis","genus","3395","species not entered","Labechia","genus","3395","Frasnian","Famennian","382.31","358.86","10565"
"410400","occ","","","39632","Labechia cumularis","genus","3395","species not entered","Labechia","genus","3395","Frasnian","","382.31","372.15","10565"
"410412","occ","","","39634","Labechia cumularis","genus","3395","species not entered","Labechia","genus","3395","Frasnian","","382.31","372.15","10576"
"410418","occ","","","39635","Labechia cumularis","genus","3395","species not entered","Labechia","genus","3395","Frasnian","","382.31","372.15","10565"
"410454","occ","","","39640","Labechia cumularis","genus","3395","species not entered","Labechia","genus","3395","Frasnian","","382.31","372.15","10565"
"410655","occ","","","39661","Labechia sp.","genus","3395","","Labechia","genus","3395","Frasnian","","382.31","372.15","10565"
"459760","occ","","","45281","Labechia sp.","genus","3395","","Labechia","genus","3395","Chazyan","","471.3","457.3","11775"
"459762","occ","","","45282","Labechia sp.","genus","3395","","Labechia","genus","3395","Caradoc","","458.2","449.5","11777"
"494584","occ","","","27500","Stromatocerium granulosum","genus","3440","species not entered","Stromatocerium","genus","3440","Richmondian","","449.6","445.5","11467"
"573504","occ","","","60286","Aulacera amplexum n. sp.","genus","3351","species not entered","Aulacera","genus","3351","Gorstian","","426.7","425","17337"
"583968","occ","","","61428","Pachystylostroma sp.","genus","3408","","Pachystylostroma","genus","3408","Aeronian","","440.5","438.6","17691"
"585980","occ","","","61750","Pachystylostroma ungerni","species","328902","","Pachystylostroma ungerni","species","328901","Rhuddanian","","443.1","440.5","26841"
"585981","occ","","","61750","Pachystylostroma exile","species","333324","","Pachystylostroma exile","species","333324","Rhuddanian","","443.1","440.5","26841"
"585982","occ","","","61750","Pachystylostroma hillistense","species","333321","","Pachystylostroma hillistense","species","333321","Rhuddanian","","443.1","440.5","26841"
"597150","occ","","","63297","Pachystylostroma vallum n. sp.","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597151","occ","","","63297","Pachystylostroma goodsellense n. sp.","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597152","occ","","","63297","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597153","occ","","","63297","Labechia prima","species","328842","","Labechia prima","species","328842","Chazyan","","471.3","457.3","18204"
"597154","occ","","","63297","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597160","occ","","","63297","Pseudostylodictyon lamottense","genus","3424","species not entered","Pseudostylodictyon","genus","3424","Chazyan","","471.3","457.3","18204"
"597161","occ","","","63297","Pachystylostroma pollicellum n. sp.","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597162","occ","","","63297","Labechia valcourensis","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597177","occ","","","63301","Pachystylostroma champlainense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597178","occ","","","63301","Pachystylostroma sp.","genus","3408","","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597179","occ","","","63301","Labechia prima","species","328842","","Labechia prima","species","328842","Chazyan","","471.3","457.3","18204"
"597180","occ","","","63302","Pachystylostroma goodsellense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597181","occ","","","63302","Pachystylostroma vallum","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597182","occ","","","63302","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597183","occ","","","63302","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597184","occ","","","63303","Pseudostylodictyon lamottense","genus","3424","species not entered","Pseudostylodictyon","genus","3424","Chazyan","","471.3","457.3","18204"
"597187","occ","","","63304","Pachystylostroma goodsellense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597188","occ","","","63304","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597190","occ","","","63307","Pachystylostroma goodsellense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597191","occ","","","63307","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597192","occ","","","63307","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597193","occ","","","63313","Pachystylostroma goodsellense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597194","occ","","","63313","Pachystylostroma vallum","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597195","occ","","","63313","Pachystylostroma champlainense n. sp.","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597196","occ","","","63313","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597197","occ","","","63313","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597198","occ","","","63313","Labechia prima n. sp.","species","328842","","Labechia prima","species","328842","Chazyan","","471.3","457.3","18204"
"597199","occ","","","63316","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597200","occ","","","63316","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597201","occ","","","63316","Labechia valcourensis n. sp.","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597271","occ","","","63323","Pachystylostroma goodsellense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597272","occ","","","63323","Pachystylostroma champlainense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597273","occ","","","63323","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597274","occ","","","63323","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597275","occ","","","63323","Labechia prima","species","328842","","Labechia prima","species","328842","Chazyan","","471.3","457.3","18204"
"597283","occ","","","63324","Pachystylostroma goodsellense","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597284","occ","","","63324","Pachystylostroma vallum","genus","3408","species not entered","Pachystylostroma","genus","3408","Chazyan","","471.3","457.3","18204"
"597285","occ","","","63324","Labechia eatoni","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"597286","occ","","","63324","Labechia cf. pustulosa","genus","3395","species not entered","Labechia","genus","3395","Chazyan","","471.3","457.3","18204"
"637642","occ","","","68618","Labechia sp.","genus","3395","","Labechia","genus","3395","Late Ordovician","","458.2","443.1","17531"
"637790","occ","","","68633","Labechia sp.","genus","3395","","Labechia","genus","3395","Late Ordovician","","458.2","443.1","17531"
"675856","occ","","","72903","Dermatostroma sp.","genus","3371","","Dermatostroma","genus","3371","Maysvillian","","450.2","449.6","24429"
"721093","occ","","","77389","Pachystylostroma ungerni","species","328902","","Pachystylostroma ungerni","species","328901","Juuru","","443.1","440.8","26191"
